epoch,accuracy,loss,val_accuracy,val_loss
0,0.8152173757553101,0.43102070689201355,0.7135416865348816,0.6439276933670044
1,0.855654776096344,0.34649458527565,0.75,0.578515350818634
2,0.8804348111152649,0.30117693543434143,0.8125,0.44112086296081543
3,0.8944099545478821,0.2598506510257721,0.8229166865348816,0.45229336619377136
4,0.9052795171737671,0.23210974037647247,0.7734375,0.5694227814674377
5,0.9145962595939636,0.21241821348667145,0.8177083134651184,0.4686100482940674
6,0.9254658222198486,0.20452359318733215,0.8177083134651184,0.4928271770477295
