epoch,accuracy,loss,val_accuracy,val_loss
0,0.8152173757553101,0.4871322810649872,0.7135416865348816,0.6758554577827454
1,0.8154761791229248,0.4834126830101013,0.7057291865348816,0.626289427280426
2,0.8121117949485779,0.4713415801525116,0.7083333134651184,0.5987077355384827
3,0.8152173757553101,0.4468157887458801,0.7005208134651184,0.5931423306465149
