epoch,accuracy,loss,val_accuracy,val_loss
0,0.7919161915779114,0.5430706739425659,0.7107843160629272,0.7262203097343445
1,0.8083832263946533,0.49115684628486633,0.7107843160629272,0.7835966944694519
2,0.8143712282180786,0.477929949760437,0.7132353186607361,0.6010685563087463
3,0.8128742575645447,0.47008299827575684,0.7107843160629272,0.7567861080169678
4,0.817365288734436,0.4682687520980835,0.7107843160629272,0.7741916179656982
5,0.81886225938797,0.43910565972328186,0.7107843160629272,0.9291408061981201
