epoch,accuracy,loss,val_accuracy,val_loss
0,0.8353293538093567,0.38251185417175293,0.8529411554336548,0.35515227913856506
1,0.8697604537010193,0.30426421761512756,0.813725471496582,0.407219797372818
2,0.8967065811157227,0.2713978588581085,0.8039215803146362,0.4238569140434265
3,0.8907185792922974,0.2711403965950012,0.8333333134651184,0.36418160796165466
