epoch,accuracy,loss,val_accuracy,val_loss
0,0.8053892254829407,0.46447324752807617,0.7916666865348816,0.44830551743507385
1,0.8802395462989807,0.2851616442203522,0.779411792755127,0.4255749583244324
2,0.902694582939148,0.23933248221874237,0.7573529481887817,0.47067904472351074
3,0.9146706461906433,0.22339200973510742,0.7230392098426819,0.5483947992324829
