epoch,accuracy,loss,val_accuracy,val_loss
0,0.9762340188026428,0.048361580818891525,1.0,0.00027430374757386744
1,1.0,5.001862518838607e-05,1.0,4.325150803197175e-05
2,1.0,6.534067324537318e-06,1.0,1.4522190213028807e-05
3,1.0,3.4154841159761418e-06,1.0,6.972483788558748e-06
